ts,Lon,Lat,COx,Noise,NOx
2012-07-05 08:48:15,6.648135,46.509597,1.405,078,2.047
2012-07-05 08:48:16,6.648135,46.509597,1.407,076,2.052
2012-07-05 08:48:17,6.648135,46.509597,1.403,063,2.056
2012-07-05 08:48:18,6.648135,46.509597,1.415,059,2.056
2012-07-05 08:48:19,6.648135,46.509597,1.406,055,2.050
2012-07-05 08:48:20,6.648135,46.509597,1.411,055,2.047
2012-07-05 08:48:21,6.648135,46.509597,1.412,058,2.056
2012-07-05 08:48:22,6.648135,46.509597,1.415,058,2.044
2012-07-05 08:48:23,6.648135,46.509597,1.409,059,2.042
2012-07-05 08:48:24,6.648133,46.509597,1.414,067,2.053
2012-07-05 08:48:25,6.648133,46.509597,1.415,072,2.050
2012-07-05 08:48:26,6.648133,46.509597,1.415,072,2.050
2012-07-05 08:48:27,6.648133,46.509597,1.413,075,2.040
2012-07-05 08:48:28,6.648133,46.509597,1.416,074,2.029
2012-07-05 08:48:29,6.648133,46.509597,1.407,075,2.031
2012-07-05 08:48:30,6.648133,46.509597,1.411,074,2.035
2012-07-05 08:48:31,6.648133,46.509597,1.418,071,2.031
2012-07-05 08:48:32,6.648133,46.509597,1.419,062,2.029
2012-07-05 08:48:33,6.648133,46.509597,1.434,054,2.036
2012-07-05 08:48:34,6.648133,46.509597,1.434,054,2.036
2012-07-05 08:48:35,6.648133,46.509597,1.434,054,2.043
2012-07-05 08:48:36,6.648133,46.509597,1.441,049,2.035
2012-07-05 08:48:37,6.648133,46.509597,1.441,061,2.047
2012-07-05 08:48:38,6.648133,46.509597,1.435,066,2.043
2012-07-05 08:48:39,6.648133,46.509597,1.428,070,2.043
2012-07-05 08:48:40,6.648133,46.509597,1.416,070,2.023
2012-07-05 08:48:41,6.648133,46.509597,1.418,067,2.031
2012-07-05 08:48:42,6.648133,46.509597,1.418,061,2.024
2012-07-05 08:48:43,6.648133,46.509597,1.428,054,2.015
2012-07-05 08:48:44,6.648133,46.509597,1.416,054,2.014
2012-07-05 08:48:45,6.648133,46.509597,1.411,066,2.012
2012-07-05 08:48:46,6.648133,46.509597,1.415,069,2.009
2012-07-05 08:48:47,6.648133,46.509597,1.408,064,2.018
2012-07-05 08:48:48,6.648133,46.509597,1.403,069,2.014
2012-07-05 08:48:49,6.648133,46.509595,1.405,072,2.014
2012-07-05 08:48:50,6.648132,46.509595,1.404,072,2.000
2012-07-05 08:48:51,6.648132,46.509597,1.434,075,2.014
2012-07-05 08:48:52,6.648132,46.509597,1.438,071,2.014
2012-07-05 08:48:53,6.648132,46.509597,1.427,057,2.011
2012-07-05 08:48:54,6.648132,46.509597,1.422,057,2.003
2012-07-05 08:48:55,6.648132,46.509597,1.416,057,2.013
2012-07-05 08:48:56,6.648130,46.509597,1.416,059,2.014
2012-07-05 08:48:57,6.648130,46.509597,1.427,059,2.013
2012-07-05 08:48:58,6.648130,46.509597,1.418,067,2.010
2012-07-05 08:48:59,6.648130,46.509597,1.425,072,2.008
2012-07-05 08:49:00,6.648130,46.509597,1.422,071,2.001
2012-07-05 08:49:01,6.648128,46.509597,1.420,065,1.997
2012-07-05 08:49:02,6.648127,46.509595,1.418,058,2.000
2012-07-05 08:49:03,6.648125,46.509595,1.422,055,2.004
2012-07-05 08:49:04,6.648123,46.509595,1.425,057,2.005
2012-07-05 08:49:05,6.648123,46.509595,1.412,061,2.000
2012-07-05 08:49:06,6.648123,46.509595,1.414,067,1.992
2012-07-05 08:49:07,6.648123,46.509595,1.412,068,1.992
2012-07-05 08:49:08,6.648123,46.509595,1.421,068,1.988
2012-07-05 08:49:09,6.648123,46.509595,1.434,064,1.996
2012-07-05 08:49:10,6.648123,46.509595,1.420,064,1.995
2012-07-05 08:49:11,6.648123,46.509595,1.441,057,2.001
2012-07-05 08:49:12,6.648123,46.509595,1.433,056,2.002
2012-07-05 08:49:13,6.648123,46.509595,1.424,055,2.002
2012-07-05 08:49:14,6.648123,46.509593,1.428,057,1.995
2012-07-05 08:49:15,6.648123,46.509593,1.428,057,1.995
2012-07-05 08:49:16,6.648123,46.509593,1.419,065,1.995
2012-07-05 08:49:17,6.648123,46.509593,1.418,070,1.990
2012-07-05 08:49:18,6.648123,46.509593,1.437,070,1.988
2012-07-05 08:49:19,6.648123,46.509593,1.438,083,1.989
2012-07-05 08:49:20,6.648123,46.509593,1.413,082,1.985
2012-07-05 08:49:21,6.648123,46.509593,1.420,075,1.983
2012-07-05 08:49:22,6.648123,46.509593,1.412,069,1.984
2012-07-05 08:49:23,6.648123,46.509593,1.413,067,1.986
2012-07-05 08:49:24,6.648123,46.509593,1.414,069,1.988
2012-07-05 08:49:25,6.648123,46.509593,1.397,072,1.973
2012-07-05 08:49:26,6.648122,46.509593,1.403,063,1.982
2012-07-05 08:49:27,6.648122,46.509593,1.415,064,1.969
2012-07-05 08:49:28,6.648122,46.509593,1.402,068,1.969
2012-07-05 08:49:29,6.648122,46.509593,1.422,071,1.969
2012-07-05 08:49:30,6.648122,46.509593,1.410,075,1.967
2012-07-05 08:49:31,6.648122,46.509593,1.407,063,1.960
2012-07-05 08:49:32,6.648122,46.509593,1.423,055,1.967
2012-07-05 08:49:33,6.648122,46.509592,1.424,054,1.966
2012-07-05 08:49:34,6.648122,46.509592,1.410,054,1.961
2012-07-05 08:49:35,6.648122,46.509592,1.427,056,1.969
2012-07-05 08:49:36,6.648122,46.509592,1.424,051,1.969
2012-07-05 08:49:37,6.648122,46.509592,1.427,048,1.969
2012-07-05 08:49:38,6.648122,46.509592,1.427,053,1.971
2012-07-05 08:49:39,6.648122,46.509592,1.436,054,1.959
2012-07-05 08:49:40,6.648122,46.509592,1.429,054,1.960
2012-07-05 08:49:41,6.648122,46.509592,1.427,057,1.969
2012-07-05 08:49:42,6.648122,46.509592,1.441,062,1.966
2012-07-05 08:49:43,6.648122,46.509592,1.441,068,1.960
2012-07-05 08:49:44,6.648122,46.509592,1.441,068,1.967
2012-07-05 08:49:45,6.648122,46.509592,1.441,067,1.972
2012-07-05 08:49:46,6.648122,46.509592,1.451,064,1.966
2012-07-05 08:49:47,6.648122,46.509592,1.452,057,1.959
2012-07-05 08:49:48,6.648122,46.509592,1.429,057,1.969
2012-07-05 08:49:49,6.648122,46.509592,1.423,062,1.957
2012-07-05 08:49:50,6.648122,46.509592,1.429,066,1.959
2012-07-05 08:49:51,6.648122,46.509592,1.418,068,1.957
2012-07-05 08:49:52,6.648122,46.509592,1.409,080,1.962
